thread_id,message_count,unique_senders,first_message_time,last_message_time,thread_duration_minutes,avg_response_time,virality_direct,normalized_message_count,normalized_response_time,normalized_participants,virality_normalized,virality_direct_normalized,virality_combined,topic,category,subcategory,category_full
408,1,1,2024-10-26 21:31:52,2024-10-26 21:31:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Undetermined (Insufficient Information),Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
572,1,1,2024-11-20 15:06:04,2024-11-20 15:06:04,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Solo 401Ks CPA Recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
407,1,1,2024-10-26 20:31:45,2024-10-26 20:31:45,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
401,1,1,2024-10-26 09:14:27,2024-10-26 09:14:27,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Fenway Trick or Treating Experience""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
577,1,1,2024-11-21 13:04:02,2024-11-21 13:04:02,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Managing Baby's Reflux and Digestive Issues""",Health & Wellness,Illness & Symptoms,Health & Wellness - Illness & Symptoms
425,1,1,2024-10-29 10:28:14,2024-10-29 10:28:14,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"Unclear, context needed",Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
429,1,1,2024-10-29 14:44:17,2024-10-29 14:44:17,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
431,1,1,2024-10-29 21:43:26,2024-10-29 21:43:26,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Planning a photoshoot""",Travel & Transportation,Travel Planning & Tips,Travel & Transportation - Travel Planning & Tips
435,1,1,2024-10-30 16:42:49,2024-10-30 16:42:49,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Mom and Baby Workout Recommendations""",Home & Family Management,Work-Life Balance,Home & Family Management - Work-Life Balance
436,1,1,2024-10-30 17:26:59,2024-10-30 17:26:59,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Post-pregnancy fitness and walks""",Uncategorized,Other Topics,Uncategorized - Other Topics
552,1,1,2024-11-18 07:57:08,2024-11-18 07:57:08,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information to determine topic,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
443,1,1,2024-11-01 07:33:16,2024-11-01 07:33:16,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Uploading Documents for December Submittal""",Uncategorized,Other Topics,Uncategorized - Other Topics
550,1,1,2024-11-17 18:17:51,2024-11-17 18:17:51,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Handyman Recommendations in Neighborhood""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
445,1,1,2024-11-01 10:04:29,2024-11-01 10:04:29,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Ice Rink in Charlestown,Local Community,Local Facilities & Resources,Local Community - Local Facilities & Resources
548,1,1,2024-11-17 11:22:41,2024-11-17 11:22:41,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Travel Baby Monitor Recommendations""",Products & Shopping,Baby Gear & Equipment,Products & Shopping - Baby Gear & Equipment
546,1,1,2024-11-17 09:38:51,2024-11-17 09:38:51,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Using Vistaprint for Printing Designs""",Uncategorized,Other Topics,Uncategorized - Other Topics
450,1,1,2024-11-02 10:50:18,2024-11-02 10:50:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Unspecified Positive Experience,Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
544,1,1,2024-11-16 21:12:16,2024-11-16 21:12:16,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Infant-safe bug spray recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
543,1,1,2024-11-16 20:22:45,2024-11-16 20:22:45,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Seeking Short-Term Babysitter Recommendations""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
452,1,1,2024-11-02 14:12:37,2024-11-02 14:12:37,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Exederm Product Discussion""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
541,1,1,2024-11-16 17:58:56,2024-11-16 17:58:56,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Parenting and Personal Accidents""",Parenting Challenges & Support,Potty Training & Hygiene,Parenting Challenges & Support - Potty Training & Hygiene
453,1,1,2024-11-02 16:38:33,2024-11-02 16:38:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information to determine topic,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
664,1,1,2024-12-06 16:20:11,2024-12-06 16:20:11,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Placement of karate uniform patches""",Uncategorized,Other Topics,Uncategorized - Other Topics
349,1,1,2024-10-19 08:11:15,2024-10-19 08:11:15,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Good Inside"" book and app discussion",Products & Shopping,"Toys, Books & Entertainment","Products & Shopping - Toys, Books & Entertainment"
220,1,1,2024-09-28 14:29:57,2024-09-28 14:29:57,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Home Office Treadmill Recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
788,1,1,2024-12-27 19:34:14,2024-12-27 19:34:14,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Breast pump recommendations with insurance""",Nutrition & Feeding,Breastfeeding & Formula,Nutrition & Feeding - Breastfeeding & Formula
776,1,1,2024-12-25 14:45:12,2024-12-25 14:45:12,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Holiday Greetings,Activities & Recreation,Seasonal & Holiday Activities,Activities & Recreation - Seasonal & Holiday Activities
777,1,1,2024-12-25 21:06:14,2024-12-25 21:06:14,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Kid-friendly events after holidays""",Nutrition & Feeding,Restaurants & Dining Out,Nutrition & Feeding - Restaurants & Dining Out
778,1,1,2024-12-25 23:16:01,2024-12-25 23:16:01,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Holiday Greetings,Activities & Recreation,Seasonal & Holiday Activities,Activities & Recreation - Seasonal & Holiday Activities
780,1,1,2024-12-26 08:54:21,2024-12-26 08:54:21,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Arts and Craft Afternoons Event""",Activities & Recreation,Arts & Music,Activities & Recreation - Arts & Music
783,1,1,2024-12-27 14:35:44,2024-12-27 14:35:44,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Free throw pillows & lamp shades""",Marketplace & Exchange,Secondhand & Donations,Marketplace & Exchange - Secondhand & Donations
268,1,1,2024-10-05 14:53:46,2024-10-05 14:53:46,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Salem day trip advice""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
789,1,1,2024-12-28 09:23:30,2024-12-28 09:23:30,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Insurance-covered fitness recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
773,1,1,2024-12-24 13:43:57,2024-12-24 13:43:57,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information for topic identification,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
267,1,1,2024-10-05 14:14:53,2024-10-05 14:14:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Aquarium visit for kids""",Travel & Transportation,Day Trips & Outings,Travel & Transportation - Day Trips & Outings
792,1,1,2024-12-28 18:03:32,2024-12-28 18:03:32,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"Unclear, insufficient information",Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
265,1,1,2024-10-05 12:38:19,2024-10-05 12:38:19,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Local Meat/Grocery Store Recommendations""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
794,1,1,2024-12-29 13:56:45,2024-12-29 13:56:45,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Nebulizer/Inhaler Recommendations for Babies""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
264,1,1,2024-10-05 11:00:56,2024-10-05 11:00:56,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
796,1,1,2024-12-29 18:06:47,2024-12-29 18:06:47,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Home daycare recommendations""",Child Care & Education,Daycare & Preschools,Child Care & Education - Daycare & Preschools
270,1,1,2024-10-05 19:46:30,2024-10-05 19:46:30,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Fruit-themed Halloween costumes""",Activities & Recreation,Seasonal & Holiday Activities,Activities & Recreation - Seasonal & Holiday Activities
271,1,1,2024-10-06 08:02:02,2024-10-06 08:02:02,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Borrowing a Backdrop Stand""",Marketplace & Exchange,Borrowing & Lending,Marketplace & Exchange - Borrowing & Lending
261,1,1,2024-10-04 21:34:35,2024-10-04 21:34:35,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Family Friendly Farms in VT""",Activities & Recreation,Social Events & Playdates,Activities & Recreation - Social Events & Playdates
760,1,1,2024-12-22 13:51:33,2024-12-22 13:51:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""North End Rink Ice Skating Times""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
754,1,1,2024-12-21 10:34:56,2024-12-21 10:34:56,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Common's Hill Discussion,Uncategorized,Other Topics,Uncategorized - Other Topics
755,1,1,2024-12-21 12:29:40,2024-12-21 12:29:40,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""North End Public Library Schedule""",Home & Family Management,Household Management,Home & Family Management - Household Management
279,1,1,2024-10-07 21:26:22,2024-10-07 21:26:22,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Moms' Stress Relief Activities""",Health & Wellness,Mental & Behavioral Health,Health & Wellness - Mental & Behavioral Health
277,1,1,2024-10-07 09:23:47,2024-10-07 09:23:47,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Finding Christmas Tree Farms""",Activities & Recreation,Seasonal & Holiday Activities,Activities & Recreation - Seasonal & Holiday Activities
758,1,1,2024-12-22 09:15:24,2024-12-22 09:15:24,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Museum of Icecream Reviews""",Travel & Transportation,Day Trips & Outings,Travel & Transportation - Day Trips & Outings
759,1,1,2024-12-22 10:29:00,2024-12-22 10:29:00,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Cost of Adult and Child Tickets""",Uncategorized,Other Topics,Uncategorized - Other Topics
761,1,1,2024-12-22 19:07:52,2024-12-22 19:07:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendations for Maternal Fetal Doctors""",Health & Wellness,Medical Care & Providers,Health & Wellness - Medical Care & Providers
272,1,1,2024-10-06 08:46:47,2024-10-06 08:46:47,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Parade Route Information""",Group Communication,Announcements & Updates,Group Communication - Announcements & Updates
276,1,1,2024-10-06 18:22:53,2024-10-06 18:22:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information to determine topic,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
763,1,1,2024-12-22 21:07:45,2024-12-22 21:07:45,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Feeding babies with prunes""",Nutrition & Feeding,Breastfeeding & Formula,Nutrition & Feeding - Breastfeeding & Formula
764,1,1,2024-12-23 08:10:27,2024-12-23 08:10:27,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Managing child's dietary preferences""",Uncategorized,Other Topics,Uncategorized - Other Topics
766,1,1,2024-12-23 16:06:41,2024-12-23 16:06:41,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Probiotics Advice for Toddlers""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
767,1,1,2024-12-23 17:09:04,2024-12-23 17:09:04,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Assembly Row Urgent Care Information""",Health & Wellness,Medical Care & Providers,Health & Wellness - Medical Care & Providers
769,1,1,2024-12-24 05:13:40,2024-12-24 05:13:40,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Handyman services recommendation""",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
797,1,1,2024-12-29 18:53:01,2024-12-29 18:53:01,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Artifact Uprising Discussion,Activities & Recreation,Arts & Music,Activities & Recreation - Arts & Music
260,1,1,2024-10-04 16:55:06,2024-10-04 16:55:06,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""TD Garden's Bag Policy""",Group Communication,Group Guidelines & Coordination,Group Communication - Group Guidelines & Coordination
667,1,1,2024-12-07 13:43:47,2024-12-07 13:43:47,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Under Counter Water Filter""",Uncategorized,Other Topics,Uncategorized - Other Topics
835,1,1,2025-01-05 18:44:53,2025-01-05 18:44:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Vince's elastic waistband pants""",Uncategorized,Other Topics,Uncategorized - Other Topics
233,1,1,2024-09-30 12:18:03,2024-09-30 12:18:03,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Borrowing a Walking Cane""",Marketplace & Exchange,Borrowing & Lending,Marketplace & Exchange - Borrowing & Lending
829,1,1,2025-01-05 09:51:59,2025-01-05 09:51:59,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Stroller repair and maintenance""",Products & Shopping,Baby Gear & Equipment,Products & Shopping - Baby Gear & Equipment
232,1,1,2024-09-30 09:29:09,2024-09-30 09:29:09,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Rental Car Paperwork Discussion""",Travel & Transportation,Transportation & Commuting,Travel & Transportation - Transportation & Commuting
231,1,1,2024-09-30 06:36:21,2024-09-30 06:36:21,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Selling Used Mini Crib and Mattress""",Products & Shopping,Baby Gear & Equipment,Products & Shopping - Baby Gear & Equipment
832,1,1,2025-01-05 15:00:37,2025-01-05 15:00:37,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Horse Riding Lessons for Children""",Activities & Recreation,Classes & Programs,Activities & Recreation - Classes & Programs
228,1,1,2024-09-29 16:41:32,2024-09-29 16:41:32,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Sandbox at the gassy""",Uncategorized,Other Topics,Uncategorized - Other Topics
836,1,1,2025-01-06 10:22:47,2025-01-06 10:22:47,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Pilates Instructor and Stylist Services""",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
825,1,1,2025-01-04 22:40:35,2025-01-04 22:40:35,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Starting baby seat usage""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
226,1,1,2024-09-29 14:39:39,2024-09-29 14:39:39,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Working for Tips,Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
839,1,1,2025-01-06 16:27:03,2025-01-06 16:27:03,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Finding a local babysitter""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
841,1,1,2025-01-07 07:19:37,2025-01-07 07:19:37,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Gymnastics Classes Recommendations for Child""",Child Care & Education,Schools & Education,Child Care & Education - Schools & Education
842,1,1,2025-01-07 10:55:06,2025-01-07 10:55:06,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Donating Used Children's Toys""",Products & Shopping,"Toys, Books & Entertainment","Products & Shopping - Toys, Books & Entertainment"
223,1,1,2024-09-29 07:46:23,2024-09-29 07:46:23,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Seeking Affordable Room for Rent""",Uncategorized,Other Topics,Uncategorized - Other Topics
221,1,1,2024-09-28 17:00:50,2024-09-28 17:00:50,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Unavailable Information,Group Communication,Announcements & Updates,Group Communication - Announcements & Updates
827,1,1,2025-01-05 07:01:32,2025-01-05 07:01:32,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""PM Pediatrics Physician Staffing""",Uncategorized,Other Topics,Uncategorized - Other Topics
823,1,1,2025-01-04 19:49:21,2025-01-04 19:49:21,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Dog Walking Services""",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
